@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
270,'2020/05/04 09:22:58:238',1,102.560883,3.597864,83.111969,1,1,0.361113,0.971249
271,'2020/05/04 09:22:58:239',1,102.560883,3.475789,83.111969,1,1,0.361113,0.971249
272,'2020/05/04 09:22:58:239',1,102.748581,3.475789,83.111969,1,1,0.361113,0.971249
273,'2020/05/04 09:22:58:258',1,102.748581,3.475789,85.404007,1,1,0.361113,0.971249
274,'2020/05/04 09:22:58:258',1,102.748581,3.608865,85.404007,1,1,0.361113,0.971249
275,'2020/05/04 09:22:58:258',1,102.958649,3.608865,85.404007,1,1,0.361113,0.971249
276,'2020/05/04 09:22:58:265',1,102.958649,3.608865,82.726265,1,1,0.361113,0.971249
277,'2020/05/04 09:22:58:266',1,102.958649,3.718048,82.726265,1,1,0.361113,0.971249
278,'2020/05/04 09:22:58:266',1,102.844154,3.718048,82.726265,1,1,0.361113,0.971249
279,'2020/05/04 09:22:58:276',1,102.844154,3.718048,83.054146,1,1,0.361113,0.971249
280,'2020/05/04 09:22:58:276',1,102.844154,3.933498,83.054146,1,1,0.361113,0.971249
281,'2020/05/04 09:22:58:276',1,102.700577,3.933498,83.054146,1,1,0.361113,0.971249
282,'2020/05/04 09:22:58:286',1,102.700577,3.933498,84.350349,1,1,0.361113,0.971249
283,'2020/05/04 09:22:58:287',1,102.700577,4.15634,84.350349,1,1,0.361113,0.971249
284,'2020/05/04 09:22:58:287',1,102.655128,4.15634,84.350349,1,1,0.361113,0.971249
285,'2020/05/04 09:22:58:296',1,102.655128,4.15634,86.004677,1,1,0.361113,0.971249
286,'2020/05/04 09:22:58:296',1,102.655128,4.162924,86.004677,1,1,0.361113,0.971249
287,'2020/05/04 09:22:58:296',1,102.738411,4.162924,86.004677,1,1,0.361113,0.971249
288,'2020/05/04 09:22:58:308',1,102.738411,4.162924,87.637924,1,1,0.361113,0.971249
289,'2020/05/04 09:22:58:308',1,102.738411,3.861741,87.637924,1,1,0.361113,0.971249
290,'2020/05/04 09:22:58:308',1,102.920341,3.861741,87.637924,1,1,0.361113,0.971249
291,'2020/05/04 09:22:58:325',1,102.920341,3.861741,88.589378,1,1,0.361113,0.971249
292,'2020/05/04 09:22:58:326',1,102.920341,3.674345,88.589378,1,1,0.361113,0.971249
293,'2020/05/04 09:22:58:326',1,102.966034,3.674345,88.589378,1,1,0.361113,0.971249
294,'2020/05/04 09:22:58:335',1,102.966034,3.674345,86.548447,1,1,0.361113,0.971249
295,'2020/05/04 09:22:58:335',1,102.966034,3.569472,86.548447,1,1,0.361113,0.971249
296,'2020/05/04 09:22:58:335',1,102.874626,3.569472,86.548447,1,1,0.361113,0.971249
297,'2020/05/04 09:22:58:345',1,102.874626,3.569472,85.216896,1,1,0.361113,0.971249
298,'2020/05/04 09:22:58:346',1,102.874626,3.601581,85.216896,1,1,0.361113,0.971249
299,'2020/05/04 09:22:58:346',1,102.984039,3.601581,85.216896,1,1,0.361113,0.971249
300,'2020/05/04 09:22:58:357',1,102.984039,3.601581,86.725044,1,1,0.361113,0.971249
301,'2020/05/04 09:22:58:357',1,102.984039,3.8439,86.725044,1,1,0.361113,0.971249
302,'2020/05/04 09:22:58:357',1,102.961525,3.8439,86.725044,1,1,0.361113,0.971249
303,'2020/05/04 09:22:58:366',1,102.961525,3.8439,85.983383,1,1,0.361113,0.971249
304,'2020/05/04 09:22:58:366',1,102.961525,3.98774,85.983383,1,1,0.361113,0.971249
305,'2020/05/04 09:22:58:367',1,102.794388,3.98774,85.983383,1,1,0.361113,0.971249
306,'2020/05/04 09:22:58:375',1,102.794388,3.98774,85.447479,1,1,0.361113,0.971249
307,'2020/05/04 09:22:58:375',1,102.794388,4.092148,85.447479,1,1,0.361113,0.971249
308,'2020/05/04 09:22:58:376',1,102.691658,4.092148,85.447479,1,1,0.361113,0.971249
309,'2020/05/04 09:22:58:378',1,102.691658,4.092148,85.450714,1,1,0.361113,0.971249
310,'2020/05/04 09:22:58:378',1,102.691658,4.092148,85.450714,1,1,0.361113,0.971249
311,'2020/05/04 09:22:58:378',1,102.691658,4.092148,85.450714,1,1,0.361113,0.971249
312,'2020/05/04 09:22:58:395',1,102.691658,4.092148,85.222427,1,1,0.361113,0.971249
313,'2020/05/04 09:22:58:395',1,102.691658,4.125064,85.222427,1,1,0.361113,0.971249
314,'2020/05/04 09:22:58:396',1,102.610245,4.125064,85.222427,1,1,0.361113,0.971249
315,'2020/05/04 09:22:58:396',1,102.610245,4.125064,84.088348,1,1,0.361113,0.971249
316,'2020/05/04 09:22:58:396',1,102.610245,4.125064,84.088348,1,1,0.361113,0.971249
317,'2020/05/04 09:22:58:396',1,102.610245,4.125064,84.088348,1,1,0.361113,0.971249
318,'2020/05/04 09:22:58:406',1,102.610245,4.125064,81.800674,1,1,0.361113,0.971249
319,'2020/05/04 09:22:58:406',1,102.610245,4.092586,81.800674,1,1,0.361113,0.971249
320,'2020/05/04 09:22:58:406',1,102.523483,4.092586,81.800674,1,1,0.361113,0.971249
321,'2020/05/04 09:22:58:416',1,102.523483,4.092586,80.833855,1,1,0.361113,0.971249
322,'2020/05/04 09:22:58:416',1,102.523483,4.108535,80.833855,1,1,0.361113,0.971249
323,'2020/05/04 09:22:58:416',1,102.353065,4.108535,80.833855,1,1,0.361113,0.971249
324,'2020/05/04 09:22:58:426',1,102.353065,4.108535,75.174026,1,1,0.361113,0.971249
325,'2020/05/04 09:22:58:427',1,102.353065,4.14595,75.174026,1,1,0.361113,0.971249
326,'2020/05/04 09:22:58:427',1,101.96788,4.14595,75.174026,1,1,0.361113,0.971249
327,'2020/05/04 09:22:58:437',1,101.96788,4.14595,71.106903,1,1,0.361113,0.971249
328,'2020/05/04 09:22:58:437',1,101.96788,4.188756,71.106903,1,1,0.361113,0.971249
329,'2020/05/04 09:22:58:437',1,101.594559,4.188756,71.106903,1,1,0.361113,0.971249
330,'2020/05/04 09:22:58:447',1,101.594559,4.188756,27.746092,1,1,0.361113,0.971249
331,'2020/05/04 09:22:58:447',1,101.594559,4.324364,27.746092,1,1,0.361113,0.971249
332,'2020/05/04 09:22:58:447',1,128,4.324364,27.746092,1,1,0.361113,0.971249
333,'2020/05/04 09:22:58:467',1,128,4.324364,31.2992,1,1,0.361113,0.971249
334,'2020/05/04 09:22:58:467',1,128,4.492445,31.2992,1,1,0.361113,0.971249
335,'2020/05/04 09:22:58:467',1,128,4.492445,31.2992,1,1,0.361113,0.971249
336,'2020/05/04 09:22:58:475',1,128,4.492445,29.312302,1,1,0.361113,0.971249
337,'2020/05/04 09:22:58:475',1,128,4.442725,29.312302,1,1,0.361113,0.971249
338,'2020/05/04 09:22:58:475',1,128,4.442725,29.312302,1,1,0.361113,0.971249
339,'2020/05/04 09:22:58:476',1,128,4.442725,27.500521,1,1,0.361113,0.971249
340,'2020/05/04 09:22:58:476',1,128,4.438791,27.500521,1,1,0.361113,0.971249
341,'2020/05/04 09:22:58:476',1,128,4.438791,27.500521,1,1,0.361113,0.971249
342,'2020/05/04 09:22:58:485',1,128,4.438791,82.082832,1,1,0.361113,0.971249
343,'2020/05/04 09:22:58:485',1,128,4.33294,82.082832,1,1,0.361113,0.971249
344,'2020/05/04 09:22:58:485',1,102.385017,4.33294,82.082832,1,1,0.361113,0.971249
345,'2020/05/04 09:22:58:495',1,102.385017,4.33294,84.807999,1,1,0.361113,0.971249
346,'2020/05/04 09:22:58:496',1,102.385017,4.109737,84.807999,1,1,0.361113,0.971249
347,'2020/05/04 09:22:58:496',1,102.781776,4.109737,84.807999,1,1,0.361113,0.971249
348,'2020/05/04 09:22:58:507',1,102.781776,4.109737,85.865807,1,1,0.361113,0.971249
349,'2020/05/04 09:22:58:507',1,102.781776,3.890783,85.865807,1,1,0.361113,0.971249
350,'2020/05/04 09:22:58:507',1,102.91951,3.890783,85.865807,1,1,0.361113,0.971249
351,'2020/05/04 09:22:58:518',1,102.91951,3.890783,84.216522,1,1,0.361113,0.971249
352,'2020/05/04 09:22:58:518',1,102.91951,3.874685,84.216522,1,1,0.361113,0.971249
353,'2020/05/04 09:22:58:518',1,102.77359,3.874685,84.216522,1,1,0.361113,0.971249
354,'2020/05/04 09:22:58:535',1,102.77359,3.874685,81.867599,1,1,0.361113,0.971249
355,'2020/05/04 09:22:58:535',1,102.77359,3.98423,81.867599,1,1,0.361113,0.971249
356,'2020/05/04 09:22:58:536',1,102.684181,3.98423,81.867599,1,1,0.361113,0.971249
357,'2020/05/04 09:22:58:547',1,102.684181,3.98423,80.519096,1,1,0.361113,0.971249
358,'2020/05/04 09:22:58:547',1,102.684181,4.257425,80.519096,1,1,0.361113,0.971249
359,'2020/05/04 09:22:58:547',1,102.39537,4.257425,80.519096,1,1,0.361113,0.971249
360,'2020/05/04 09:22:58:556',1,102.39537,4.257425,80.847939,1,1,0.361113,0.971249
361,'2020/05/04 09:22:58:556',1,102.39537,4.587155,80.847939,1,1,0.361113,0.971249
362,'2020/05/04 09:22:58:557',1,102.324715,4.587155,80.847939,1,1,0.361113,0.971249
363,'2020/05/04 09:22:58:565',1,102.324715,4.587155,78.107307,1,1,0.361113,0.971249
364,'2020/05/04 09:22:58:565',1,102.324715,4.864513,78.107307,1,1,0.361113,0.971249
365,'2020/05/04 09:22:58:566',1,101.982529,4.864513,78.107307,1,1,0.361113,0.971249
366,'2020/05/04 09:22:58:566',1,101.982529,4.864513,77.750847,1,1,0.361113,0.971249
367,'2020/05/04 09:22:58:566',1,101.982529,4.864513,77.750847,1,1,0.361113,0.971249
368,'2020/05/04 09:22:58:566',1,101.982529,4.864513,77.750847,1,1,0.361113,0.971249
369,'2020/05/04 09:22:58:575',1,101.982529,4.864513,28.683208,1,1,0.361113,0.971249
370,'2020/05/04 09:22:58:575',1,101.982529,4.907765,28.683208,1,1,0.361113,0.971249
371,'2020/05/04 09:22:58:576',1,128,4.907765,28.683208,1,1,0.361113,0.971249
372,'2020/05/04 09:22:58:587',1,128,4.907765,38.166142,1,1,0.361113,0.971249
373,'2020/05/04 09:22:58:587',1,128,4.997445,38.166142,1,1,0.361113,0.971249
374,'2020/05/04 09:22:58:587',1,128,4.997445,38.166142,1,1,0.361113,0.971249
375,'2020/05/04 09:22:58:595',1,128,4.997445,44.924622,1,1,0.361113,0.971249
376,'2020/05/04 09:22:58:595',1,128,5.147301,44.924622,1,1,0.361113,0.971249
377,'2020/05/04 09:22:58:596',1,128,5.147301,44.924622,1,1,0.361113,0.971249
378,'2020/05/04 09:22:58:598',1,128,5.147301,52.410549,1,1,0.361113,0.971249
379,'2020/05/04 09:22:58:598',1,128,5.288259,52.410549,1,1,0.361113,0.971249
380,'2020/05/04 09:22:58:598',1,128,5.288259,52.410549,1,1,0.361113,0.971249
381,'2020/05/04 09:22:58:616',1,128,5.288259,59.109573,1,1,0.361113,0.971249
382,'2020/05/04 09:22:58:616',1,128,5.447472,59.109573,1,1,0.361113,0.971249
383,'2020/05/04 09:22:58:617',1,128,5.447472,59.109573,1,1,0.361113,0.971249
384,'2020/05/04 09:22:58:626',1,128,5.447472,58.581657,1,1,0.361113,0.971249
385,'2020/05/04 09:22:58:626',1,128,5.572237,58.581657,1,1,0.361113,0.971249
386,'2020/05/04 09:22:58:626',1,128,5.572237,58.581657,1,1,0.361113,0.971249
387,'2020/05/04 09:22:58:636',1,128,5.572237,57.997299,1,1,0.361113,0.971249
388,'2020/05/04 09:22:58:637',1,128,5.641517,57.997299,1,1,0.361113,0.971249
389,'2020/05/04 09:22:58:637',1,128,5.641517,57.997299,1,1,0.361113,0.971249
390,'2020/05/04 09:22:58:647',1,128,5.641517,51.405033,1,1,0.361113,0.971249
391,'2020/05/04 09:22:58:647',1,128,5.507183,51.405033,1,1,0.361113,0.971249
392,'2020/05/04 09:22:58:647',1,128,5.507183,51.405033,1,1,0.361113,0.971249
393,'2020/05/04 09:22:58:657',1,128,5.507183,46.394344,1,1,0.361113,0.971249
394,'2020/05/04 09:22:58:657',1,128,5.373393,46.394344,1,1,0.361113,0.971249
395,'2020/05/04 09:22:58:657',1,128,5.373393,46.394344,1,1,0.361113,0.971249
396,'2020/05/04 09:22:58:670',1,128,5.373393,42.434555,1,1,0.361113,0.971249
397,'2020/05/04 09:22:58:670',1,128,4.947727,42.434555,1,1,0.361113,0.971249
398,'2020/05/04 09:22:58:670',1,128,4.947727,42.434555,1,1,0.361113,0.971249
399,'2020/05/04 09:22:58:685',1,128,4.947727,41.154881,1,1,0.361113,0.971249
400,'2020/05/04 09:22:58:686',1,128,4.739671,41.154881,1,1,0.361113,0.971249
401,'2020/05/04 09:22:58:686',1,128,4.739671,41.154881,1,1,0.361113,0.971249
402,'2020/05/04 09:22:58:697',1,128,4.739671,38.089619,1,1,0.361113,0.971249
403,'2020/05/04 09:22:58:697',1,128,4.742164,38.089619,1,1,0.361113,0.971249
404,'2020/05/04 09:22:58:697',1,128,4.742164,38.089619,1,1,0.361113,0.971249
405,'2020/05/04 09:22:58:705',1,128,4.742164,38.429382,1,1,0.361113,0.971249
406,'2020/05/04 09:22:58:706',1,128,4.838069,38.429382,1,1,0.361113,0.971249
407,'2020/05/04 09:22:58:706',1,128,4.838069,38.429382,1,1,0.361113,0.971249
408,'2020/05/04 09:22:58:716',1,128,4.838069,41.30666,1,1,0.361113,0.971249
409,'2020/05/04 09:22:58:717',1,128,4.800778,41.30666,1,1,0.361113,0.971249
410,'2020/05/04 09:22:58:717',1,128,4.800778,41.30666,1,1,0.361113,0.971249
411,'2020/05/04 09:22:58:726',1,128,4.800778,46.994198,1,1,0.361113,0.971249
412,'2020/05/04 09:22:58:727',1,128,4.932488,46.994198,1,1,0.361113,0.971249
413,'2020/05/04 09:22:58:727',1,128,4.932488,46.994198,1,1,0.361113,0.971249
414,'2020/05/04 09:22:58:735',1,128,4.932488,52.154049,1,1,0.361113,0.971249
415,'2020/05/04 09:22:58:736',1,128,5.071657,52.154049,1,1,0.361113,0.971249
416,'2020/05/04 09:22:58:736',1,128,5.071657,52.154049,1,1,0.361113,0.971249
417,'2020/05/04 09:22:58:738',1,128,5.071657,53.850384,1,1,0.361113,0.971249
418,'2020/05/04 09:22:58:738',1,128,5.071657,53.850384,1,1,0.361113,0.971249
419,'2020/05/04 09:22:58:738',1,128,5.071657,53.850384,1,1,0.361113,0.971249
420,'2020/05/04 09:22:58:755',1,128,5.071657,53.69165,1,1,0.361113,0.971249
421,'2020/05/04 09:22:58:756',1,128,5.263994,53.69165,1,1,0.361113,0.971249
422,'2020/05/04 09:22:58:756',1,128,5.263994,53.69165,1,1,0.361113,0.971249
423,'2020/05/04 09:22:58:766',1,128,5.263994,56.329994,1,1,0.361113,0.971249
424,'2020/05/04 09:22:58:767',1,128,5.460096,56.329994,1,1,0.361113,0.971249
425,'2020/05/04 09:22:58:767',1,128,5.460096,56.329994,1,1,0.361113,0.971249
426,'2020/05/04 09:22:58:775',1,128,5.460096,54.884617,1,1,0.361113,0.971249
427,'2020/05/04 09:22:58:775',1,128,5.535358,54.884617,1,1,0.361113,0.971249
428,'2020/05/04 09:22:58:776',1,128,5.535358,54.884617,1,1,0.361113,0.971249
429,'2020/05/04 09:22:58:776',1,128,5.535358,52.813408,1,1,0.361113,0.971249
430,'2020/05/04 09:22:58:776',1,128,5.565577,52.813408,1,1,0.361113,0.971249
431,'2020/05/04 09:22:58:776',1,128,5.565577,52.813408,1,1,0.361113,0.971249
432,'2020/05/04 09:22:58:786',1,128,5.565577,48.176075,1,1,0.361113,0.971249
433,'2020/05/04 09:22:58:787',1,128,5.537474,48.176075,1,1,0.361113,0.971249
434,'2020/05/04 09:22:58:787',1,128,5.537474,48.176075,1,1,0.361113,0.971249
435,'2020/05/04 09:22:58:796',1,128,5.537474,46.240269,1,1,0.361113,0.971249
436,'2020/05/04 09:22:58:796',1,128,5.476538,46.240269,1,1,0.361113,0.971249
437,'2020/05/04 09:22:58:796',1,128,5.476538,46.240269,1,1,0.361113,0.971249
438,'2020/05/04 09:22:58:808',1,128,5.476538,46.715824,1,1,0.361113,0.971249
439,'2020/05/04 09:22:58:809',1,128,5.457523,46.715824,1,1,0.361113,0.971249
440,'2020/05/04 09:22:58:809',1,128,5.457523,46.715824,1,1,0.361113,0.971249
441,'2020/05/04 09:22:58:825',1,128,5.457523,48.964252,1,1,0.361113,0.971249
442,'2020/05/04 09:22:58:826',1,128,5.43411,48.964252,1,1,0.361113,0.971249
443,'2020/05/04 09:22:58:826',1,128,5.43411,48.964252,1,1,0.361113,0.971249
444,'2020/05/04 09:22:58:835',1,128,5.43411,50.337505,1,1,0.361113,0.971249
445,'2020/05/04 09:22:58:836',1,128,5.432319,50.337505,1,1,0.361113,0.971249
446,'2020/05/04 09:22:58:836',1,128,5.432319,50.337505,1,1,0.361113,0.971249
447,'2020/05/04 09:22:58:845',1,128,5.432319,47.215504,1,1,0.361113,0.971249
448,'2020/05/04 09:22:58:845',1,128,5.546251,47.215504,1,1,0.361113,0.971249
449,'2020/05/04 09:22:58:846',1,128,5.546251,47.215504,1,1,0.361113,0.971249
450,'2020/05/04 09:22:58:855',1,128,5.546251,48.467308,1,1,0.361113,0.971249
451,'2020/05/04 09:22:58:855',1,128,5.626254,48.467308,1,1,0.361113,0.971249
452,'2020/05/04 09:22:58:856',1,128,5.626254,48.467308,1,1,0.361113,0.971249
453,'2020/05/04 09:22:58:856',1,128,5.626254,48.328072,1,1,0.361113,0.971249
454,'2020/05/04 09:22:58:856',1,128,5.613835,48.328072,1,1,0.361113,0.971249
455,'2020/05/04 09:22:58:856',1,128,5.613835,48.328072,1,1,0.361113,0.971249
456,'2020/05/04 09:22:58:865',1,128,5.613835,46.388496,1,1,0.361113,0.971249
457,'2020/05/04 09:22:58:865',1,128,5.504706,46.388496,1,1,0.361113,0.971249
458,'2020/05/04 09:22:58:866',1,128,5.504706,46.388496,1,1,0.361113,0.971249
459,'2020/05/04 09:22:58:877',1,128,5.504706,45.777092,1,1,0.361113,0.971249
460,'2020/05/04 09:22:58:877',1,128,5.486658,45.777092,1,1,0.361113,0.971249
461,'2020/05/04 09:22:58:877',1,128,5.486658,45.777092,1,1,0.361113,0.971249
462,'2020/05/04 09:22:58:895',1,128,5.486658,47.727615,1,1,0.361113,0.971249
463,'2020/05/04 09:22:58:896',1,128,5.52599,47.727615,1,1,0.361113,0.971249
464,'2020/05/04 09:22:58:896',1,128,5.52599,47.727615,1,1,0.361113,0.971249
465,'2020/05/04 09:22:58:896',1,128,5.52599,44.936157,1,1,0.361113,0.971249
466,'2020/05/04 09:22:58:896',1,128,5.500693,44.936157,1,1,0.361113,0.971249
467,'2020/05/04 09:22:58:896',1,128,5.500693,44.936157,1,1,0.361113,0.971249
468,'2020/05/04 09:22:58:905',1,128,5.500693,41.826256,1,1,0.361113,0.971249
469,'2020/05/04 09:22:58:906',1,128,5.478614,41.826256,1,1,0.361113,0.971249
470,'2020/05/04 09:22:58:906',1,128,5.478614,41.826256,1,1,0.361113,0.971249
471,'2020/05/04 09:22:58:916',1,128,5.478614,49.729851,1,1,0.361113,0.971249
472,'2020/05/04 09:22:58:916',1,128,5.726618,49.729851,1,1,0.361113,0.971249
473,'2020/05/04 09:22:58:917',1,128,5.726618,49.729851,1,1,0.361113,0.971249
474,'2020/05/04 09:22:58:925',1,128,5.726618,54.998493,1,1,0.361113,0.971249
475,'2020/05/04 09:22:58:925',1,128,6.125229,54.998493,1,1,0.361113,0.971249
476,'2020/05/04 09:22:58:926',1,128,6.125229,54.998493,1,1,0.361113,0.971249
477,'2020/05/04 09:22:58:937',1,128,6.125229,57.132267,1,1,0.361113,0.971249
478,'2020/05/04 09:22:58:937',1,128,6.417417,57.132267,1,1,0.361113,0.971249
479,'2020/05/04 09:22:58:937',1,128,6.417417,57.132267,1,1,0.361113,0.971249
480,'2020/05/04 09:22:58:947',1,128,6.417417,54.507248,1,1,0.361113,0.971249
481,'2020/05/04 09:22:58:947',1,128,6.172388,54.507248,1,1,0.361113,0.971249
482,'2020/05/04 09:22:58:947',1,128,6.172388,54.507248,1,1,0.361113,0.971249
483,'2020/05/04 09:22:58:959',1,128,6.172388,51.091698,1,1,0.361113,0.971249
484,'2020/05/04 09:22:58:959',1,128,5.87685,51.091698,1,1,0.361113,0.971249
485,'2020/05/04 09:22:58:959',1,128,5.87685,51.091698,1,1,0.361113,0.971249
486,'2020/05/04 09:22:58:975',1,128,5.87685,48.225582,1,1,0.361113,0.971249
487,'2020/05/04 09:22:58:976',1,128,5.698139,48.225582,1,1,0.361113,0.971249
488,'2020/05/04 09:22:58:976',1,128,5.698139,48.225582,1,1,0.361113,0.971249
489,'2020/05/04 09:22:58:985',1,128,5.698139,50.702297,1,1,0.361113,0.971249
490,'2020/05/04 09:22:58:986',1,128,5.680915,50.702297,1,1,0.361113,0.971249
491,'2020/05/04 09:22:58:986',1,128,5.680915,50.702297,1,1,0.361113,0.971249
492,'2020/05/04 09:22:58:995',1,128,5.680915,52.957432,1,1,0.361113,0.971249
493,'2020/05/04 09:22:58:996',1,128,5.68882,52.957432,1,1,0.361113,0.971249
494,'2020/05/04 09:22:58:996',1,128,5.68882,52.957432,1,1,0.361113,0.971249
495,'2020/05/04 09:22:59:007',1,128,5.68882,53.967655,1,1,0.361113,0.971249
496,'2020/05/04 09:22:59:007',1,128,5.565996,53.967655,1,1,0.361113,0.971249
497,'2020/05/04 09:22:59:007',1,128,5.565996,53.967655,1,1,0.361113,0.971249
498,'2020/05/04 09:22:59:015',1,128,5.565996,55.371002,1,1,0.361113,0.971249
499,'2020/05/04 09:22:59:015',1,128,5.607859,55.371002,1,1,0.361113,0.971249
500,'2020/05/04 09:22:59:016',1,128,5.607859,55.371002,1,1,0.361113,0.971249
501,'2020/05/04 09:22:59:016',1,128,5.607859,58.089725,1,1,0.361113,0.971249
502,'2020/05/04 09:22:59:016',1,128,5.607859,58.089725,1,1,0.361113,0.971249
503,'2020/05/04 09:22:59:016',1,128,5.607859,58.089725,1,1,0.361113,0.971249
504,'2020/05/04 09:22:59:029',1,128,5.607859,56.323627,1,1,0.361113,0.971249
505,'2020/05/04 09:22:59:029',1,128,5.628778,56.323627,1,1,0.361113,0.971249
506,'2020/05/04 09:22:59:029',1,128,5.628778,56.323627,1,1,0.361113,0.971249
507,'2020/05/04 09:22:59:046',1,128,5.628778,50.534042,1,1,0.361113,0.971249
508,'2020/05/04 09:22:59:046',1,128,5.502358,50.534042,1,1,0.361113,0.971249
509,'2020/05/04 09:22:59:046',1,128,5.502358,50.534042,1,1,0.361113,0.971249
510,'2020/05/04 09:22:59:055',1,128,5.502358,47.547993,1,1,0.361113,0.971249
511,'2020/05/04 09:22:59:055',1,128,5.612401,47.547993,1,1,0.361113,0.971249
512,'2020/05/04 09:22:59:056',1,128,5.612401,47.547993,1,1,0.361113,0.971249
513,'2020/05/04 09:22:59:067',1,128,5.612401,49.966225,1,1,0.361113,0.971249
514,'2020/05/04 09:22:59:067',1,128,5.830229,49.966225,1,1,0.361113,0.971249
515,'2020/05/04 09:22:59:067',1,128,5.830229,49.966225,1,1,0.361113,0.971249
516,'2020/05/04 09:22:59:075',1,128,5.830229,50.69091,1,1,0.361113,0.971249
517,'2020/05/04 09:22:59:075',1,128,5.840709,50.69091,1,1,0.361113,0.971249
518,'2020/05/04 09:22:59:076',1,128,5.840709,50.69091,1,1,0.361113,0.971249
519,'2020/05/04 09:22:59:086',1,128,5.840709,51.054882,1,1,0.361113,0.971249
520,'2020/05/04 09:22:59:087',1,128,5.72202,51.054882,1,1,0.361113,0.971249
521,'2020/05/04 09:22:59:087',1,128,5.72202,51.054882,1,1,0.361113,0.971249
522,'2020/05/04 09:22:59:097',1,128,5.72202,58.37101,1,1,0.361113,0.971249
523,'2020/05/04 09:22:59:098',1,128,5.782361,58.37101,1,1,0.361113,0.971249
524,'2020/05/04 09:22:59:098',1,128,5.782361,58.37101,1,1,0.361113,0.971249
525,'2020/05/04 09:22:59:115',1,128,5.782361,59.729221,1,1,0.361113,0.971249
526,'2020/05/04 09:22:59:115',1,128,5.631734,59.729221,1,1,0.361113,0.971249
527,'2020/05/04 09:22:59:116',1,128,5.631734,59.729221,1,1,0.361113,0.971249
528,'2020/05/04 09:22:59:125',1,128,5.631734,58.118664,1,1,0.361113,0.971249
529,'2020/05/04 09:22:59:126',1,128,5.197171,58.118664,1,1,0.361113,0.971249
530,'2020/05/04 09:22:59:126',1,128,5.197171,58.118664,1,1,0.361113,0.971249
531,'2020/05/04 09:22:59:137',1,128,5.197171,53.594349,1,1,0.361113,0.971249
532,'2020/05/04 09:22:59:137',1,128,4.874318,53.594349,1,1,0.361113,0.971249
533,'2020/05/04 09:22:59:137',1,128,4.874318,53.594349,1,1,0.361113,0.971249
534,'2020/05/04 09:22:59:147',1,128,4.874318,52.316002,1,1,0.361113,0.971249
535,'2020/05/04 09:22:59:147',1,128,4.911987,52.316002,1,1,0.361113,0.971249
536,'2020/05/04 09:22:59:147',1,128,4.911987,52.316002,1,1,0.361113,0.971249
537,'2020/05/04 09:22:59:157',1,128,4.911987,52.900578,1,1,0.361113,0.971249
538,'2020/05/04 09:22:59:157',1,128,4.989643,52.900578,1,1,0.361113,0.971249
539,'2020/05/04 09:22:59:157',1,128,4.989643,52.900578,1,1,0.361113,0.971249
540,'2020/05/04 09:22:59:168',1,128,4.989643,52.915527,1,1,0.361113,0.971249
541,'2020/05/04 09:22:59:168',1,128,5.21428,52.915527,1,1,0.361113,0.971249
542,'2020/05/04 09:22:59:168',1,128,5.21428,52.915527,1,1,0.361113,0.971249
543,'2020/05/04 09:22:59:187',1,128,5.21428,54.872818,1,1,0.361113,0.971249
544,'2020/05/04 09:22:59:187',1,128,5.279744,54.872818,1,1,0.361113,0.971249
545,'2020/05/04 09:22:59:187',1,128,5.279744,54.872818,1,1,0.361113,0.971249
546,'2020/05/04 09:22:59:197',1,128,5.279744,54.326637,1,1,0.361113,0.971249
547,'2020/05/04 09:22:59:197',1,128,5.121264,54.326637,1,1,0.361113,0.971249
548,'2020/05/04 09:22:59:197',1,128,5.121264,54.326637,1,1,0.361113,0.971249
